id,timestamp,type,lat,lon,duration,nearest_sensor_id,dist_km
17136800,2017-04-14 10:48:00,1125-Traffic Hazard,37.410295,-121.911106,9.0,400238,0.35539151009100683
17136816,2017-04-14 10:51:00,1166-Defective Traffic Signals,37.449548,-121.922134,4.0,401489,2.5152742741870657
17136830,2017-04-14 11:00:00,1125-Traffic Hazard,37.407723,-121.91031,2.0,402286,0.21709582498224292
17136944,2017-04-14 11:59:00,1166-Defective Traffic Signals,37.386196,-122.060476,59.0,407325,0.8910648668559453
17136996,2017-04-14 12:28:00,1125-Traffic Hazard,37.373352,-121.925731,28.0,401817,0.2655819690415474
17137026,2017-04-14 12:42:00,1183-Trfc Collision-Unkn Inj,37.419296,-121.944117,3.0,401014,0.5620434333488903
17137038,2017-04-14 12:46:00,1182-Trfc Collision-No Inj,37.245952,-121.961386,35.0,400649,0.7378982875338966
17137058,2017-04-14 12:51:00,1125-Traffic Hazard,37.29893,-121.874966,10.0,400654,0.18593533762312336
17137128,2017-04-14 13:30:00,1166-Defective Traffic Signals,37.403231,-122.046911,3.0,400435,0.061880683156996526
17137250,2017-04-14 14:24:00,1182-Trfc Collision-No Inj,37.355891,-121.909472,39.0,401440,0.12755097854898295
17137274,2017-04-14 14:33:00,FIRE-Report of Fire,37.433145,-121.918664,4.0,401489,0.655944119788846
17137333,2017-04-14 15:00:00,1125-Traffic Hazard,37.346903,-121.90435,21.0,409524,0.364439117705985
17137382,2017-04-14 15:21:00,1182-Trfc Collision-No Inj,37.364038,-121.901977,21.0,400045,0.07610035658233187
17137384,2017-04-14 15:19:00,1182-Trfc Collision-No Inj,37.364038,-121.901977,107.0,400045,0.07610035658233187
17137425,2017-04-14 15:36:00,1183-Trfc Collision-Unkn Inj,37.355117,-122.062086,44.0,402060,0.17417329004533802
17137441,2017-04-14 15:39:00,1183-Trfc Collision-Unkn Inj,37.355117,-122.062086,38.0,402060,0.17417329004533802
17137455,2017-04-14 15:46:00,1125-Traffic Hazard,37.333542,-122.072739,38.0,401845,1.347817000648971
17137456,2017-04-14 15:45:00,1183-Trfc Collision-Unkn Inj,37.366251,-121.905568,17.0,402365,0.3209430781824713
17137457,2017-04-14 15:44:00,20002-Hit and Run No Injuries,37.322561,-121.835686,15.0,402359,1.067742372178654
17137599,2017-04-14 16:41:00,1182-Trfc Collision-No Inj,37.29893,-121.874966,3.0,400654,0.18593533762312336
17137611,2017-04-14 16:47:00,1183-Trfc Collision-Unkn Inj,37.378128,-122.067512,4.0,407328,0.10117581499990388
17137612,2017-04-14 16:42:00,1183-Trfc Collision-Unkn Inj,37.378128,-122.067512,46.0,407328,0.10117581499990388
17137622,2017-04-14 16:50:00,1183-Trfc Collision-Unkn Inj,37.315036,-121.828397,71.0,402359,2.230193837847036
17137636,2017-04-14 16:51:00,1182-Trfc Collision-No Inj,37.377356,-121.94544,32.0,400227,0.20621747772046561
17137668,2017-04-14 17:10:00,1183-Trfc Collision-Unkn Inj,37.401716,-122.069959,30.0,400869,0.2172280209477376
17137678,2017-04-14 17:14:00,1183-Trfc Collision-Unkn Inj,37.378157,-122.067821,2.0,407342,0.106759728446486
17137689,2017-04-14 17:22:00,1182-Trfc Collision-No Inj,37.355336,-121.83832,65.0,407176,0.41454863736094943
17137718,2017-04-14 17:29:00,FIRE-Report of Fire,37.351636,-121.914338,5.0,403225,0.4024500136977811
17137719,2017-04-14 17:24:00,1182-Trfc Collision-No Inj,37.413528,-121.983086,26.0,400973,1.269492951438644
17137736,2017-04-14 17:35:00,1182-Trfc Collision-No Inj,37.413528,-121.983086,9.0,400973,1.269492951438644
17137762,2017-04-14 17:45:00,1182-Trfc Collision-No Inj,37.401716,-122.069959,19.0,400869,0.2172280209477376
17137764,2017-04-14 17:41:00,1182-Trfc Collision-No Inj,37.401716,-122.069959,3.0,400869,0.2172280209477376
17137794,2017-04-14 18:01:00,1125-Traffic Hazard,37.328706,-122.011004,76.0,400084,0.1315762087345097
17137795,2017-04-14 18:00:00,1182-Trfc Collision-No Inj,37.401716,-122.069959,10.0,400869,0.2172280209477376
17137819,2017-04-14 18:12:00,1182-Trfc Collision-No Inj,37.332012,-122.017372,26.0,400499,0.29050667988249357
17137820,2017-04-14 18:11:00,1183-Trfc Collision-Unkn Inj,37.401716,-122.069959,0.0,400869,0.2172280209477376
17137822,2017-04-14 18:09:00,1125-Traffic Hazard,37.314914,-121.910577,22.0,414694,0.32447654344992305
17137831,2017-04-14 18:18:00,1125-Traffic Hazard,37.386619,-121.905526,8.0,402282,0.24284100946949994
17137844,2017-04-14 18:20:00,1125-Traffic Hazard,37.316878,-121.919264,-1.0,403419,0.25382862959125846
17137845,2017-04-14 18:19:00,1125-Traffic Hazard,37.316878,-121.919264,12.0,403419,0.25382862959125846
17137911,2017-04-14 18:51:00,1182-Trfc Collision-No Inj,37.378154,-121.903545,1.0,402121,0.24219009594933721
17137915,2017-04-14 18:46:00,1182-Trfc Collision-No Inj,37.378154,-121.903545,16.0,402121,0.24219009594933721
17138017,2017-04-14 20:09:00,1125-Traffic Hazard,37.327992,-121.940876,33.0,408911,0.3151346496501315
17138034,2017-04-14 20:19:00,1125-Traffic Hazard,37.405925,-122.013184,0.0,404585,0.1800928393070392
17138115,2017-04-14 21:25:00,1125-Traffic Hazard,37.382933,-122.070742,4.0,407348,0.2983505731517911
17138151,2017-04-14 21:51:00,1125-Traffic Hazard,37.314034,-121.827058,41.0,402359,2.413129716905931
17138180,2017-04-14 22:22:00,1125A-Animal Hazard,37.333766,-122.064625,7.0,401845,0.46010287303406244
17138181,2017-04-14 22:20:00,1182-Trfc Collision-No Inj,37.399704,-122.03165,29.0,400545,0.22459225534216876
17138182,2017-04-14 22:17:00,20002-Hit and Run No Injuries,37.406085,-121.910149,38.0,402287,0.03524018378193906
17138342,2017-04-15 01:15:00,1182-Trfc Collision-No Inj,37.40425,-122.02125,19.0,401997,0.798094307220852
17138417,2017-04-15 03:11:00,1125-Traffic Hazard,37.324269,-121.889369,2.0,413878,0.09452221929241734
17138429,2017-04-15 03:29:00,1125-Traffic Hazard,37.324492,-121.889529,45.0,413878,0.10410811840021823
17138433,2017-04-15 03:38:00,1125-Traffic Hazard,37.316752,-121.922068,0.0,403419,0.057740915440698586
17138465,2017-04-15 04:40:00,1125-Traffic Hazard,37.248916,-121.959925,13.0,400649,0.3722370394709177
17138494,2017-04-15 05:35:00,1125-Traffic Hazard,37.363715,-121.898002,4.0,400922,0.17034540419337554
17138527,2017-04-15 06:33:00,1125-Traffic Hazard,37.398245,-122.024101,14.0,401997,0.18097997714687653
17138529,2017-04-15 06:36:00,1125-Traffic Hazard,37.317202,-121.94032,4.0,407711,0.13213518512889452
17138571,2017-04-15 07:21:00,1183-Trfc Collision-Unkn Inj,37.253118,-121.842124,56.0,400519,1.182477831866886
17138618,2017-04-15 08:06:00,1125-Traffic Hazard,37.327743,-121.878188,23.0,400799,0.22857530640193982
17138683,2017-04-15 08:53:00,FIRE-Report of Fire,37.316102,-121.941429,4.0,407711,0.11244382181349441
17138725,2017-04-15 09:37:00,1125-Traffic Hazard,37.259711,-121.968878,18.0,400213,0.20261258445888072
17138778,2017-04-15 10:07:00,1125-Traffic Hazard,37.34448,-121.845143,113.0,407165,0.05654183543157419
17138886,2017-04-15 11:16:00,1125-Traffic Hazard,37.395083,-122.009718,9.0,400904,0.08881775822415315
17138909,2017-04-15 11:27:00,1125-Traffic Hazard,37.425645,-122.098435,1.0,401507,2.543881329118818
17138948,2017-04-15 11:53:00,1125-Traffic Hazard,37.3427,-121.901165,16.0,402117,0.2071917805509334
17138973,2017-04-15 12:07:00,1125-Traffic Hazard,37.363715,-121.898002,14.0,400922,0.17034540419337554
17138982,2017-04-15 12:12:00,1125-Traffic Hazard,37.335853,-122.058728,7.0,407331,0.06385780895925605
17138997,2017-04-15 12:22:00,1125A-Animal Hazard,37.250441,-121.913093,68.0,400717,0.06951161748191567
17139037,2017-04-15 12:40:00,1183-Trfc Collision-Unkn Inj,37.363982,-121.9018,73.0,400001,0.07315986338052405
17139135,2017-04-15 13:32:00,1125-Traffic Hazard,37.248916,-121.959925,1.0,400649,0.3722370394709177
17139137,2017-04-15 13:27:00,1125-Traffic Hazard,37.262292,-121.951075,16.0,400278,0.5426872755561911
17139163,2017-04-15 13:45:00,1125-Traffic Hazard,37.318318,-121.889539,35.0,400065,0.23408213097168776
17139216,2017-04-15 14:23:00,1125-Traffic Hazard,37.262292,-121.951075,10.0,400278,0.5426872755561911
17139254,2017-04-15 14:37:00,1125-Traffic Hazard,37.317268,-121.939301,7.0,407710,0.06024192016328301
17139285,2017-04-15 14:55:00,1182-Trfc Collision-No Inj,37.248916,-121.959925,23.0,400649,0.3722370394709177
17139488,2017-04-15 16:53:00,1125-Traffic Hazard,37.378128,-122.067512,25.0,407328,0.10117581499990388
17139490,2017-04-15 16:51:00,1125-Traffic Hazard,37.428169,-122.10143,24.0,401507,2.976824533011835
17139560,2017-04-15 17:35:00,1125-Traffic Hazard,37.279645,-122.011327,4.0,400097,0.10583243178648115
17139629,2017-04-15 18:17:00,1125-Traffic Hazard,37.378128,-122.067512,14.0,407328,0.10117581499990388
17139630,2017-04-15 18:16:00,1125-Traffic Hazard,37.348045,-122.059783,4.0,407341,0.36985681374422097
17139647,2017-04-15 18:24:00,1182-Trfc Collision-No Inj,37.390098,-121.991977,21.0,400794,0.19635071717979183
17139775,2017-04-15 20:00:00,1125-Traffic Hazard,37.321875,-121.89929,4.0,413877,0.04870712379162396
17139824,2017-04-15 20:40:00,1125-Traffic Hazard,37.402216,-122.030832,177.0,400581,0.20202222608617854
17139834,2017-04-15 20:56:00,1125-Traffic Hazard,37.391582,-121.870387,7.0,407155,0.007755715440494341
17139911,2017-04-15 21:52:00,1125-Traffic Hazard,37.391582,-121.870387,90.0,407155,0.007755715440494341
17139993,2017-04-15 23:10:00,1183-Trfc Collision-Unkn Inj,37.314034,-121.827058,12.0,402359,2.413129716905931
17140113,2017-04-16 01:31:00,1183-Trfc Collision-Unkn Inj,37.316878,-121.919264,9.0,403419,0.25382862959125846
17140154,2017-04-16 02:29:00,WW-Wrong Way Driver,37.320614,-121.833436,39.0,402359,1.3959747294241869
17140320,2017-04-16 07:21:00,1125-Traffic Hazard,37.336563,-121.857256,7.0,401655,0.2135317475637591
17140406,2017-04-16 08:53:00,1125-Traffic Hazard,37.31808,-121.978094,33.0,400414,0.08934589891556509
17140430,2017-04-16 09:15:00,1125-Traffic Hazard,37.374689,-121.932211,9.0,400760,0.12849452243904846
17140453,2017-04-16 09:38:00,1183-Trfc Collision-Unkn Inj,37.324492,-121.889529,3.0,413878,0.10410811840021823
17140482,2017-04-16 10:08:00,1125-Traffic Hazard,37.389904,-122.053734,2.0,401998,1.6117718756116748
17140540,2017-04-16 10:50:00,1182-Trfc Collision-No Inj,37.40425,-122.02125,0.0,401997,0.798094307220852
17140609,2017-04-16 11:46:00,1179-Trfc Collision-1141 Enrt,37.351636,-121.914338,3.0,403225,0.4024500136977811
17140621,2017-04-16 11:55:00,1125-Traffic Hazard,37.255651,-121.863985,15.0,401555,0.5551113995191671
17140622,2017-04-16 11:53:00,FIRE-Report of Fire,37.317282,-121.936402,1.0,407710,0.2661272165904406
17140686,2017-04-16 12:35:00,1125-Traffic Hazard,37.364271,-121.843933,72.0,407204,0.24072355824825187
17140697,2017-04-16 12:39:00,1125-Traffic Hazard,37.403618,-121.876889,2.0,407174,0.31619300314863336
17140730,2017-04-16 13:01:00,1125-Traffic Hazard,37.316671,-121.940361,7.0,407711,0.13629954819141013
17140759,2017-04-16 13:20:00,1183-Trfc Collision-Unkn Inj,37.318318,-121.889539,96.0,400065,0.23408213097168776
17140775,2017-04-16 13:29:00,1179-Trfc Collision-1141 Enrt,37.330104,-121.867671,22.0,403402,0.3793713207410859
17140831,2017-04-16 14:07:00,1183-Trfc Collision-Unkn Inj,37.360292,-121.905047,84.0,400030,0.21279328237991407
17140844,2017-04-16 14:08:00,1183-Trfc Collision-Unkn Inj,37.250483,-121.906227,55.0,400059,0.1673881472149201
17140890,2017-04-16 14:33:00,1183-Trfc Collision-Unkn Inj,37.374689,-121.932211,11.0,400760,0.12849452243904846
17141123,2017-04-16 16:45:00,1125-Traffic Hazard,37.399923,-122.032679,15.0,400545,0.10781580333967523
17141348,2017-04-16 18:48:00,1183-Trfc Collision-Unkn Inj,37.408367,-122.068737,18.0,407332,0.1490204248312152
17141361,2017-04-16 19:01:00,1183-Trfc Collision-Unkn Inj,37.401472,-122.038873,15.0,404522,0.31284118775778963
17141362,2017-04-16 19:00:00,1183-Trfc Collision-Unkn Inj,37.390098,-121.991977,10.0,400794,0.19635071717979183
17141429,2017-04-16 19:49:00,1125-Traffic Hazard,37.401982,-122.069949,31.0,400869,0.18770152513243454
17141530,2017-04-16 21:12:00,1166-Defective Traffic Signals,37.447877,-121.92153,5.0,401489,2.3195003257391296
17141748,2017-04-17 01:07:00,1183-Trfc Collision-Unkn Inj,37.316435,-121.9683,22.0,400292,0.4165200567962234
17141760,2017-04-17 01:24:00,1182-Trfc Collision-No Inj,37.270979,-121.947202,2.0,400436,0.08069394629767858
17141791,2017-04-17 02:07:00,1183-Trfc Collision-Unkn Inj,37.40399,-121.877315,4.0,407174,0.37049804739542463
17141836,2017-04-17 03:50:00,1125-Traffic Hazard,37.362767,-121.887874,18.0,400109,0.17240501276104786
17141974,2017-04-17 06:18:00,1183-Trfc Collision-Unkn Inj,37.333628,-122.063462,43.0,401845,0.3321322553990761
17141986,2017-04-17 06:27:00,1125-Traffic Hazard,37.341018,-121.900294,11.0,402117,0.417246283311299
17142010,2017-04-17 06:35:00,1125-Traffic Hazard,37.391107,-122.068419,175.0,400528,0.24993236808306604
17142033,2017-04-17 06:53:00,1182-Trfc Collision-No Inj,37.319204,-122.048398,19.0,400677,0.09793930751739689
17142034,2017-04-17 06:52:00,1182-Trfc Collision-No Inj,37.319204,-122.048398,26.0,400677,0.09793930751739689
17142035,2017-04-17 06:51:00,1183-Trfc Collision-Unkn Inj,37.254298,-121.880247,6.0,400461,0.15706358797918546
17142036,2017-04-17 06:50:00,1183-Trfc Collision-Unkn Inj,37.254298,-121.880247,36.0,400461,0.15706358797918546
17142044,2017-04-17 06:57:00,1182-Trfc Collision-No Inj,37.250762,-121.906116,0.0,400059,0.18239573230263023
17142111,2017-04-17 07:26:00,1182-Trfc Collision-No Inj,37.405775,-122.057397,0.0,402373,0.12677910567549489
17142349,2017-04-17 09:16:00,1183-Trfc Collision-Unkn Inj,37.385232,-122.065867,35.0,407325,0.3008838407524065
17142392,2017-04-17 09:43:00,1125-Traffic Hazard,37.391757,-121.997552,7.0,400790,0.06108530797139697
17142413,2017-04-17 09:50:00,1125-Traffic Hazard,37.401472,-122.038873,3.0,404522,0.31284118775778963
17142424,2017-04-17 09:55:00,1125-Traffic Hazard,37.334491,-122.02793,32.0,400823,0.24357672164103375
17142469,2017-04-17 10:24:00,1125-Traffic Hazard,37.334223,-122.03763,9.0,400823,0.8346139897430105
17142670,2017-04-17 12:19:00,1125-Traffic Hazard,37.275824,-121.946309,29.0,400436,0.4662628032697004
17142700,2017-04-17 12:34:00,CFIRE-Car Fire,37.29841,-121.940389,23.0,404370,0.29895852778051735
17142728,2017-04-17 12:50:00,1125-Traffic Hazard,37.399923,-122.032679,8.0,400545,0.10781580333967523
17142828,2017-04-17 13:51:00,ANIMAL-Live or Dead Animal,37.333628,-122.063462,210.0,401845,0.3321322553990761
17142931,2017-04-17 14:39:00,1125-Traffic Hazard,37.327743,-121.878188,2.0,400799,0.22857530640193982
17142942,2017-04-17 14:45:00,1125-Traffic Hazard,37.395083,-122.009718,3.0,400904,0.08881775822415315
17142958,2017-04-17 14:57:00,1125-Traffic Hazard,37.317428,-121.90433,32.0,402067,0.6857231252065799
17142969,2017-04-17 15:03:00,1182-Trfc Collision-No Inj,37.304076,-122.03567,15.0,400648,0.15214537219694427
17142971,2017-04-17 15:00:00,1182-Trfc Collision-No Inj,37.304076,-122.03567,4.0,400648,0.15214537219694427
17143026,2017-04-17 15:26:00,1125-Traffic Hazard,37.383691,-121.970146,3.0,400353,0.3007845221685538
17143078,2017-04-17 15:47:00,1179-Trfc Collision-1141 Enrt,37.363445,-121.89722,2.0,400922,0.25791265022439913
17143079,2017-04-17 15:46:00,1179-Trfc Collision-1141 Enrt,37.363445,-121.89722,37.0,400922,0.25791265022439913
17143207,2017-04-17 16:37:00,1125-Traffic Hazard,37.429167,-121.885446,40.0,407184,0.20674923288856792
17143219,2017-04-17 16:39:00,1179-Trfc Collision-1141 Enrt,37.351636,-121.914338,11.0,403225,0.4024500136977811
17143241,2017-04-17 16:49:00,1182-Trfc Collision-No Inj,37.349079,-121.908236,34.0,409524,0.1302197009756496
17143249,2017-04-17 16:59:00,1183-Trfc Collision-Unkn Inj,37.377772,-121.946545,24.0,400227,0.3337743606484677
17143250,2017-04-17 16:57:00,1183-Trfc Collision-Unkn Inj,37.377772,-121.946545,88.0,400227,0.3337743606484677
17143361,2017-04-17 17:39:00,1183-Trfc Collision-Unkn Inj,37.312875,-121.885776,31.0,400995,0.06649817215500524
17143363,2017-04-17 17:36:00,1182-Trfc Collision-No Inj,37.332733,-121.897006,35.0,402057,0.4118155798818567
17143364,2017-04-17 17:34:00,1182-Trfc Collision-No Inj,37.332733,-121.897006,92.0,402057,0.4118155798818567
17143380,2017-04-17 17:41:00,1182-Trfc Collision-No Inj,37.401472,-122.038873,3.0,404522,0.31284118775778963
17143381,2017-04-17 17:40:00,1183-Trfc Collision-Unkn Inj,37.333372,-121.897111,36.0,402057,0.33994182670787587
17143404,2017-04-17 17:49:00,20002-Hit and Run No Injuries,37.397349,-122.068946,37.0,407323,0.10796854229294107
17143476,2017-04-17 18:23:00,1125-Traffic Hazard,37.364038,-121.901977,0.0,400045,0.07610035658233187
17143477,2017-04-17 18:22:00,1125-Traffic Hazard,37.364038,-121.901977,1.0,400045,0.07610035658233187
17143479,2017-04-17 18:19:00,1179-Trfc Collision-1141 Enrt,37.383376,-122.069553,46.0,407348,0.16110264830274068
17143510,2017-04-17 18:31:00,1182-Trfc Collision-No Inj,37.417654,-121.973329,2.0,400096,0.09408538363107881
17143552,2017-04-17 19:02:00,1183-Trfc Collision-Unkn Inj,37.400712,-122.036276,4.0,400545,0.30094366181816545
17143557,2017-04-17 19:06:00,1182-Trfc Collision-No Inj,37.361956,-121.903376,13.0,400479,0.05665503502790967
17143578,2017-04-17 19:14:00,1183-Trfc Collision-Unkn Inj,37.405339,-122.056326,18.0,402373,0.0019385316607123417
17143586,2017-04-17 19:23:00,1125-Traffic Hazard,37.262607,-121.859076,13.0,405613,0.061227141188304364
17143587,2017-04-17 19:21:00,1125A-Animal Hazard,37.381356,-121.859781,12.0,407207,0.24764428370746502
17143600,2017-04-17 19:31:00,1125-Traffic Hazard,37.245952,-121.961386,5.0,400649,0.7378982875338966
17143613,2017-04-17 19:40:00,1183-Trfc Collision-Unkn Inj,37.400839,-122.035397,19.0,400545,0.21154287859072518
17143882,2017-04-18 00:06:00,1183-Trfc Collision-Unkn Inj,37.377772,-121.946545,104.0,400227,0.3337743606484677
17143887,2017-04-18 00:08:00,1183-Trfc Collision-Unkn Inj,37.265743,-121.948786,100.0,400278,0.09139554234238562
17143918,2017-04-18 01:10:00,CFIRE-Car Fire,37.324492,-121.889529,32.0,413878,0.10410811840021823
17143931,2017-04-18 01:38:00,1183-Trfc Collision-Unkn Inj,37.369917,-121.926415,10.0,401816,0.14750680536500205
17144180,2017-04-18 07:00:00,1182-Trfc Collision-No Inj,37.29049,-121.871134,3.0,400257,0.15471863123140983
17144203,2017-04-18 07:12:00,1183-Trfc Collision-Unkn Inj,37.373352,-121.925731,7.0,401817,0.2655819690415474
17144210,2017-04-18 07:19:00,1183-Trfc Collision-Unkn Inj,37.317202,-121.94032,14.0,407711,0.13213518512889452
17144211,2017-04-18 07:17:00,1183-Trfc Collision-Unkn Inj,37.317202,-121.94032,9.0,407711,0.13213518512889452
17144270,2017-04-18 07:47:00,1182-Trfc Collision-No Inj,37.412599,-122.07936,0.0,401507,0.02167344285101711
17144272,2017-04-18 07:44:00,1182-Trfc Collision-No Inj,37.412599,-122.07936,34.0,401507,0.02167344285101711
17144382,2017-04-18 08:30:00,20002-Hit and Run No Injuries,37.34365,-121.855732,138.0,401890,0.031091494303802227
17144419,2017-04-18 08:46:00,1125-Traffic Hazard,37.377145,-121.94327,22.0,400227,0.03653232431681971
17144420,2017-04-18 08:45:00,1125-Traffic Hazard,37.408367,-122.068737,30.0,407332,0.1490204248312152
17144421,2017-04-18 08:44:00,1125-Traffic Hazard,37.377145,-121.94327,6.0,400227,0.03653232431681971
17144427,2017-04-18 08:52:00,1125-Traffic Hazard,37.317428,-121.90433,24.0,402067,0.6857231252065799
17144439,2017-04-18 08:58:00,1183-Trfc Collision-Unkn Inj,37.428169,-122.10143,68.0,401507,2.976824533011835
17144440,2017-04-18 08:56:00,1183-Trfc Collision-Unkn Inj,37.428169,-122.10143,323.0,401507,2.976824533011835
17144452,2017-04-18 08:59:00,1125-Traffic Hazard,37.385775,-121.9767,101.0,400069,0.0880432240324666
17144578,2017-04-18 09:59:00,1182-Trfc Collision-No Inj,37.419004,-121.961129,28.0,400567,0.18798671749151147
17144587,2017-04-18 10:07:00,1183-Trfc Collision-Unkn Inj,37.317426,-121.935356,10.0,407710,0.3815245845531393
17144588,2017-04-18 10:05:00,1125-Traffic Hazard,37.363415,-121.896941,8.0,400922,0.28905382529403056
17144618,2017-04-18 10:22:00,1183-Trfc Collision-Unkn Inj,37.275824,-121.946309,1.0,400436,0.4662628032697004
17144628,2017-04-18 10:23:00,1179-Trfc Collision-1141 Enrt,37.29841,-121.940389,154.0,404370,0.29895852778051735
17144635,2017-04-18 10:32:00,1183-Trfc Collision-Unkn Inj,37.315353,-121.940269,30.0,407711,0.23875903904358423
17144666,2017-04-18 10:44:00,1182-Trfc Collision-No Inj,37.326672,-121.881692,21.0,400953,0.12120798482409503
17144675,2017-04-18 10:50:00,1125-Traffic Hazard,37.299052,-121.874679,7.0,400654,0.18468078459921763
17144699,2017-04-18 11:08:00,1183-Trfc Collision-Unkn Inj,37.3167,-121.949127,73.0,401400,0.36663420980680594
17144707,2017-04-18 11:11:00,1183-Trfc Collision-Unkn Inj,37.316948,-121.946057,2.0,407711,0.5053779656014193
17144772,2017-04-18 11:46:00,1179-Trfc Collision-1141 Enrt,37.402133,-122.0307,97.0,400581,0.1905319445803008
17144773,2017-04-18 11:44:00,1125-Traffic Hazard,37.367433,-121.900983,0.0,400971,0.14268163828956779
17144928,2017-04-18 13:22:00,1125-Traffic Hazard,37.319204,-122.048398,3.0,400677,0.09793930751739689
17145010,2017-04-18 14:04:00,1125-Traffic Hazard,37.362028,-121.903556,6.0,400479,0.059563266078696574
17145029,2017-04-18 14:16:00,1182-Trfc Collision-No Inj,37.312875,-121.885776,91.0,400995,0.06649817215500524
17145111,2017-04-18 14:58:00,1125-Traffic Hazard,37.255619,-121.875024,33.0,400085,0.03496429523133546
17145173,2017-04-18 15:23:00,1125-Traffic Hazard,37.312875,-121.885776,9.0,400995,0.06649817215500524
17145245,2017-04-18 15:55:00,1183-Trfc Collision-Unkn Inj,37.40425,-122.02125,14.0,401997,0.798094307220852
17145288,2017-04-18 16:18:00,1183-Trfc Collision-Unkn Inj,37.372618,-121.923345,34.0,400911,0.1397762844683609
17145289,2017-04-18 16:17:00,1183-Trfc Collision-Unkn Inj,37.372618,-121.923345,12.0,400911,0.1397762844683609
17145290,2017-04-18 16:15:00,1183-Trfc Collision-Unkn Inj,37.441703,-121.889973,28.0,407184,1.6861613373647182
17145291,2017-04-18 16:13:00,1183-Trfc Collision-Unkn Inj,37.428169,-122.10143,60.0,401507,2.976824533011835
17145300,2017-04-18 16:20:00,1183-Trfc Collision-Unkn Inj,37.441703,-121.889973,53.0,407184,1.6861613373647182
17145301,2017-04-18 16:19:00,1125-Traffic Hazard,37.4192,-122.090168,,401507,1.384278013829357
17145315,2017-04-18 16:26:00,1183-Trfc Collision-Unkn Inj,37.318462,-121.990017,33.0,400429,0.36644137998861404
17145316,2017-04-18 16:25:00,1183-Trfc Collision-Unkn Inj,37.318462,-121.990017,54.0,400429,0.36644137998861404
17145318,2017-04-18 16:23:00,1182-Trfc Collision-No Inj,37.328413,-122.009901,46.0,400084,0.25662683883191123
17145377,2017-04-18 16:51:00,1183-Trfc Collision-Unkn Inj,37.344875,-121.923464,29.0,400253,0.3287694270049623
17145379,2017-04-18 16:49:00,1183-Trfc Collision-Unkn Inj,37.344875,-121.923464,54.0,400253,0.3287694270049623
17145451,2017-04-18 17:27:00,1182-Trfc Collision-No Inj,37.345456,-121.922963,13.0,400508,0.4126700549979637
17145474,2017-04-18 17:39:00,1182-Trfc Collision-No Inj,37.36434,-121.901809,10.0,400001,0.07853789292381824
17145476,2017-04-18 17:36:00,1182-Trfc Collision-No Inj,37.36434,-121.901809,55.0,400001,0.07853789292381824
17145551,2017-04-18 18:12:00,1183-Trfc Collision-Unkn Inj,37.348045,-122.059783,3.0,407341,0.36985681374422097
17145552,2017-04-18 18:11:00,1183-Trfc Collision-Unkn Inj,37.348045,-122.059783,22.0,407341,0.36985681374422097
17145665,2017-04-18 19:17:00,1179-Trfc Collision-1141 Enrt,37.364009,-121.843453,207.0,407204,0.2953985922849724
17145750,2017-04-18 20:35:00,1182-Trfc Collision-No Inj,37.364009,-121.843453,17.0,407204,0.2953985922849724
17145809,2017-04-18 21:28:00,1183-Trfc Collision-Unkn Inj,37.428169,-122.10143,45.0,401507,2.976824533011835
17145891,2017-04-18 22:49:00,1183-Trfc Collision-Unkn Inj,37.381356,-121.859781,56.0,407207,0.24764428370746502
17145918,2017-04-18 23:30:00,20002-Hit and Run No Injuries,37.262607,-121.859076,43.0,405613,0.061227141188304364
17145957,2017-04-19 00:46:00,1125-Traffic Hazard,37.304487,-121.878779,23.0,400664,0.13427499833203305
17145990,2017-04-19 02:06:00,CFIRE-Car Fire,37.383712,-121.969503,8.0,400353,0.23210994459166218
17146008,2017-04-19 02:45:00,FIRE-Report of Fire,37.388346,-121.867271,1.0,407155,0.49230613584808364
17146095,2017-04-19 05:50:00,20001-Hit and Run w/Injuries,37.346961,-121.858883,118.0,400160,0.2471638024404555
17146126,2017-04-19 06:12:00,1182-Trfc Collision-No Inj,37.362767,-121.887874,0.0,400109,0.17240501276104786
17146128,2017-04-19 06:08:00,1183-Trfc Collision-Unkn Inj,37.333917,-122.049132,15.0,404640,0.06442151592463165
17146180,2017-04-19 06:42:00,1125-Traffic Hazard,37.322667,-121.835429,16.0,402359,1.078395991576724
17146210,2017-04-19 06:57:00,1183-Trfc Collision-Unkn Inj,37.388346,-121.867271,1.0,407155,0.49230613584808364
17146211,2017-04-19 06:55:00,1183-Trfc Collision-Unkn Inj,37.388346,-121.867271,19.0,407155,0.49230613584808364
17146255,2017-04-19 07:22:00,1182-Trfc Collision-No Inj,37.316435,-121.9683,1.0,400292,0.4165200567962234
17146256,2017-04-19 07:21:00,1182-Trfc Collision-No Inj,37.316878,-121.919264,4.0,403419,0.25382862959125846
17146413,2017-04-19 08:35:00,1125-Traffic Hazard,37.256063,-121.871117,5.0,400085,0.40220632119536665
17146422,2017-04-19 08:44:00,1125-Traffic Hazard,37.250686,-121.91391,10.0,400148,0.15885977037904167
17146424,2017-04-19 08:40:00,1125-Traffic Hazard,37.250686,-121.91391,43.0,400148,0.15885977037904167
17146450,2017-04-19 08:52:00,1182-Trfc Collision-No Inj,37.332445,-121.844787,18.0,402360,0.4157804567700796
17146463,2017-04-19 09:03:00,1183-Trfc Collision-Unkn Inj,37.34365,-121.855732,0.0,401890,0.031091494303802227
